FUSION_ID,BOTH_EXACT,BOTH_INEXACT_EQUAL,SAM_A_ONLY_EXACT,SAM_B_ONLY_EXACT,SAM_A_EXACT_SAM_B_INEXACT,SAM_B_EXACT_SAM_A_INEXACT,SAM_A_ONLY_SINGLE_INEXACT,SAM_B_ONLY_SINGLE_INEXACT,SAM_A_INEXACT_BETTER,SAM_B_INEXACT_BETTER
TDU_consensed_contig_46444|TPO_consensed_contig_44648,66,7,81,0,4,0,19,0,1,2
TDU_consensed_contig_67387|TPO_consensed_contig_41956,0,1,792,0,48,2,253,0,9,1
TDU_consensed_contig_28343|TPO_consensed_contig_13204,163,18,0,0,51,0,1,0,20,1
TDU_consensed_contig_36365|TPO_consensed_contig_84776,28,2,0,1,21,0,1,1,16,0
TDU_consensed_contig_18354|TPO_consensed_contig_104691,11,2,0,0,1,0,0,0,1,0
TDU_consensed_contig_29364|TPO_consensed_contig_84941,25,4,0,0,14,1,1,0,7,1
TDU_consensed_contig_39043|TPO_consensed_contig_39959,182,54,0,0,25,0,0,0,17,1
TDU_consensed_contig_37143|TPO_consensed_contig_105155,0,0,1021,0,3,0,259,0,0,0
TDU_consensed_contig_55445|TPO_consensed_contig_27541,9,1,0,7126,2,1,2,5384,0,0
TDU_consensed_contig_43151|TPO_consensed_contig_59204,162,30,6,0,70,11,6,1,58,23
TDU_consensed_contig_13469|TPO_consensed_contig_48867,13,6,6,0,13,0,6,0,3,8
TDU_consensed_contig_84728|TPO_consensed_contig_5374,0,0,0,4,0,0,0,2,0,0
TDU_consensed_contig_102960|TPO_consensed_contig_71214,0,0,1,0,0,0,0,0,0,0
TDU_consensed_contig_42282|TPO_consensed_contig_19644,4107,597,188,3,2222,23,269,4,859,52
TDU_consensed_contig_37201|TPO_consensed_contig_85445,7,11,58,1,11,1,73,1,11,6
TDU_consensed_contig_37103|TPO_consensed_contig_34302,86,11,1,1016,5,0,0,882,7,1
TDU_consensed_contig_27826|TPO_consensed_contig_85993,5922,934,9,6,1063,14,22,2,665,49
TDU_consensed_contig_45352|TPO_consensed_contig_83765,12,0,0,415,0,0,0,328,0,0
TDU_consensed_contig_79960|TPO_consensed_contig_35107,54,14,7,0,11,0,3,0,2,1
TDU_consensed_contig_79910|TPO_consensed_contig_95972,25,2,0,0,14,0,1,0,2,1
TDU_consensed_contig_45491|TPO_consensed_contig_36054,17,2,0,0,3,0,0,0,7,0
TDU_consensed_contig_66574|TPO_consensed_contig_112457,0,0,147,0,1,0,96,0,0,0
TDU_consensed_contig_11472|TPO_consensed_contig_28195,52,6,0,0,42,1,0,0,16,2
TDU_consensed_contig_100689|TPO_consensed_contig_41642,0,0,4,13,0,0,0,17,0,0
TDU_consensed_contig_63585|TPO_consensed_contig_33368,6226,969,57,7,4852,22,124,11,1692,138
TDU_consensed_contig_77029|TPO_consensed_contig_8511,5,12,1237,1,2,0,1018,17,4,13
TDU_consensed_contig_10395|TPO_consensed_contig_12416,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8435|TPO_consensed_contig_36145,252,32,22,0,136,0,6,0,53,3
TDU_consensed_contig_19181|TPO_consensed_contig_87882,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58036|TPO_consensed_contig_25058,0,0,29,0,1,0,21,1,2,1
TDU_consensed_contig_18338|TPO_consensed_contig_37761,180,23,0,772,35,63,2,1298,48,22
TDU_consensed_contig_8661|TPO_consensed_contig_18694,25,3,233,0,0,0,60,1,0,0
TDU_consensed_contig_83436|TPO_consensed_contig_102699,9,0,566,295,7,0,112,129,0,0
TDU_consensed_contig_33461|TPO_consensed_contig_73286,115,15,3,0,160,1,5,0,37,4
TDU_consensed_contig_34100|TPO_consensed_contig_28072,20,4,0,0,8,1,0,0,3,0
TDU_consensed_contig_8715|TPO_consensed_contig_13127,161,11,7,0,216,1,4,0,92,3
TDU_consensed_contig_59018|TPO_consensed_contig_34417,7,2,0,0,41,0,3,0,7,0
TDU_consensed_contig_54889|TPO_consensed_contig_13029,1601,387,2,1,284,4,12,2,143,10
TDU_consensed_contig_36106|TPO_consensed_contig_41894,394,40,4,1,450,4,21,11,148,17
TDU_consensed_contig_39039|TPO_consensed_contig_37735,85,13,5,0,13,0,0,0,6,0
TDU_consensed_contig_11239|TPO_consensed_contig_38100,7,2,2,0,14,0,3,0,7,1
TDU_consensed_contig_9413|TPO_consensed_contig_38543,4,3,1021,0,4,5,285,0,4,2
TDU_consensed_contig_17274|TPO_consensed_contig_37003,2,0,109,0,7,0,36,0,2,0
TDU_consensed_contig_35059|TPO_consensed_contig_19472,514,97,2,1,369,3,11,2,162,13
TDU_consensed_contig_37289|TPO_consensed_contig_33057,28,7,0,0,0,0,0,9,0,0
TDU_consensed_contig_43240|TPO_consensed_contig_39352,56,6,25,0,148,2,13,2,36,4
TDU_consensed_contig_85413|TPO_consensed_contig_20531,0,0,104,0,0,0,36,0,0,0
TDU_consensed_contig_87998|TPO_consensed_contig_63931,0,0,0,43,0,0,0,45,0,0
TDU_consensed_contig_99728|TPO_consensed_contig_41842,0,0,0,696,0,0,0,595,0,0
TDU_consensed_contig_99562|TPO_consensed_contig_100973,34,5,2,0,77,1,3,1,28,4
TDU_consensed_contig_57356|TPO_consensed_contig_97398,200,11,60,0,199,1,36,2,75,2
TDU_consensed_contig_43961|TPO_consensed_contig_38427,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_38439|TPO_consensed_contig_40105,1688,495,2,4,25,0,11,3,9,3
TDU_consensed_contig_69456|TPO_consensed_contig_59335,34,1,0,125,11,0,5,188,5,1
TDU_consensed_contig_8394|TPO_consensed_contig_35676,373,54,1621,1,169,2,551,0,81,14
TDU_consensed_contig_10668|TPO_consensed_contig_19673,52,6,2622,0,13,0,688,0,2,1
TDU_consensed_contig_89828|TPO_consensed_contig_12949,1349,321,14,2,607,2,42,6,178,21
TDU_consensed_contig_7847|TPO_consensed_contig_33524,592,146,10,11,316,35,13,125,188,71
TDU_consensed_contig_26693|TPO_consensed_contig_3189,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_83577|TPO_consensed_contig_59155,0,0,1,0,0,0,3,1,2,1
TDU_consensed_contig_40185|TPO_consensed_contig_87700,0,0,0,11,0,0,0,3,0,0
TDU_consensed_contig_78196|TPO_consensed_contig_47355,3,0,0,0,12,0,0,1,1,0
TDU_consensed_contig_68150|TPO_consensed_contig_97521,0,0,1493,0,3,1,2252,2,1,1
TDU_consensed_contig_12682|TPO_consensed_contig_32552,172,19,4,0,149,5,5,1,56,13
TDU_consensed_contig_40882|TPO_consensed_contig_71414,4196,1669,50,34,279,9,26,17,164,24
TDU_consensed_contig_24866|TPO_consensed_contig_7428,1,0,812,930,1,0,243,593,0,0
TDU_consensed_contig_69113|TPO_consensed_contig_20396,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_18678|TPO_consensed_contig_34778,8,0,90,192,1,0,31,105,0,0
TDU_consensed_contig_36629|TPO_consensed_contig_98715,703,138,0,0,81,0,2,0,26,7
TDU_consensed_contig_39015|TPO_consensed_contig_89425,104,33,2,15,237,0,11,65,36,6
TDU_consensed_contig_28112|TPO_consensed_contig_46609,582,68,28,1,782,12,43,5,434,31
TDU_consensed_contig_10118|TPO_consensed_contig_106124,0,0,23,40,0,0,7,11,0,0
TDU_consensed_contig_89827|TPO_consensed_contig_35334,49,1,350,0,30,0,83,0,6,2
TDU_consensed_contig_38522|TPO_consensed_contig_33559,488,104,0,1930,53,2,3,955,33,2
TDU_consensed_contig_44302|TPO_consensed_contig_12235,0,0,28,10,0,0,7,1,0,0
TDU_consensed_contig_40713|TPO_consensed_contig_86488,6,3,7,60,3,0,3,23,1,0
TDU_consensed_contig_33467|TPO_consensed_contig_20357,889,96,74,1,1964,31,80,4,702,49
TDU_consensed_contig_40714|TPO_consensed_contig_38911,91,13,0,173,51,2,3,51,20,1
TDU_consensed_contig_59336|TPO_consensed_contig_85585,13,0,283,0,7,0,68,0,7,0
TDU_consensed_contig_72393|TPO_consensed_contig_7800,0,0,191,0,2,0,70,0,0,0
TDU_consensed_contig_45810|TPO_consensed_contig_96487,793,183,4,0,206,2,333,0,87,7
TDU_consensed_contig_38648|TPO_consensed_contig_20563,0,0,115,0,0,0,19,0,0,0
TDU_consensed_contig_41858|TPO_consensed_contig_64024,0,0,244,91,1,0,94,25,0,0
TDU_consensed_contig_88514|TPO_consensed_contig_107570,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_46341|TPO_consensed_contig_19891,7,1,35,0,4,0,20,0,4,0
TDU_consensed_contig_22511|TPO_consensed_contig_19074,2051,343,64,5,890,11,49,4,296,38
TDU_consensed_contig_39853|TPO_consensed_contig_39917,6122,1067,12,10,1367,17,34,10,692,69
TDU_consensed_contig_68553|TPO_consensed_contig_109279,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_64979|TPO_consensed_contig_105000,28,1,0,0,16,0,0,0,5,0
TDU_consensed_contig_28297|TPO_consensed_contig_34292,196,19,3,0,68,0,1,0,21,1
TDU_consensed_contig_37768|TPO_consensed_contig_35847,35,1,0,87,25,0,1,69,10,0
TDU_consensed_contig_40648|TPO_consensed_contig_27935,113,40,0,0,74,2,4,0,32,0
TDU_consensed_contig_34998|TPO_consensed_contig_35817,423,34,3,1,287,8,14,3,134,17
TDU_consensed_contig_33302|TPO_consensed_contig_35516,672,104,3,0,215,2,3,2,113,6
TDU_consensed_contig_20663|TPO_consensed_contig_58958,296,46,3,989,253,4,4,1125,56,10
TDU_consensed_contig_16239|TPO_consensed_contig_102184,44,10,0,0,19,0,2,0,8,0
TDU_consensed_contig_100505|TPO_consensed_contig_10747,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_58975|TPO_consensed_contig_35507,91,17,0,0,45,2,0,0,20,3
TDU_consensed_contig_44434|TPO_consensed_contig_114576,0,0,0,9,0,0,0,53,0,0
TDU_consensed_contig_37283|TPO_consensed_contig_73250,416,43,11,4,398,5,5,164,95,13
TDU_consensed_contig_39723|TPO_consensed_contig_32667,1266,146,4,0,433,3,11,3,191,16
TDU_consensed_contig_38182|TPO_consensed_contig_102632,0,0,0,18,2,0,0,85,0,0
TDU_consensed_contig_85426|TPO_consensed_contig_91885,0,0,2,0,0,0,0,38,0,0
TDU_consensed_contig_32953|TPO_consensed_contig_17153,52,7,375,0,22,0,90,0,6,2
TDU_consensed_contig_67525|TPO_consensed_contig_94148,3,1,8,0,11,0,4,25,3,1
TDU_consensed_contig_73565|TPO_consensed_contig_42903,8224,912,56,3,2956,22,200,56,1268,142
TDU_consensed_contig_55679|TPO_consensed_contig_92689,5,15,0,6,48,34,8,41,31,38
TDU_consensed_contig_33157|TPO_consensed_contig_46855,419,39,2,0,133,0,1,0,62,12
TDU_consensed_contig_40410|TPO_consensed_contig_44683,24,9,0,0,9,6,1,7,3,0
TDU_consensed_contig_70331|TPO_consensed_contig_68380,1,1,23,0,0,1,110,2,8,1
TDU_consensed_contig_6052|TPO_consensed_contig_11875,0,0,0,0,0,0,6,0,0,0
TDU_consensed_contig_90687|TPO_consensed_contig_59643,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_74500|TPO_consensed_contig_27838,172,36,2,2,31,1,1,0,15,4
TDU_consensed_contig_46464|TPO_consensed_contig_102596,83,8,1,0,98,0,0,3,36,3
TDU_consensed_contig_38461|TPO_consensed_contig_13022,276,49,1,1,78,0,2,20,75,4
TDU_consensed_contig_35948|TPO_consensed_contig_16421,321,34,5,1,156,2,5,0,112,8
TDU_consensed_contig_38634|TPO_consensed_contig_5434,41,1,0,9,34,0,2,6,13,1
TDU_consensed_contig_82480|TPO_consensed_contig_107087,0,0,0,25,0,0,0,19,0,0
TDU_consensed_contig_16284|TPO_consensed_contig_33649,1234,270,18,8,204,1,16,8,119,19
TDU_consensed_contig_16867|TPO_consensed_contig_9614,7,0,0,561,28,0,1,362,5,1
TDU_consensed_contig_27783|TPO_consensed_contig_27746,667,58,25,1005,733,1,31,3027,220,11
TDU_consensed_contig_17791|TPO_consensed_contig_104137,1,0,247,96,0,0,53,104,0,0
TDU_consensed_contig_39431|TPO_consensed_contig_40167,1,1,0,136,0,0,0,108,0,0
TDU_consensed_contig_10133|TPO_consensed_contig_12873,946,342,0,2,6,1,0,1,2,1
TDU_consensed_contig_67558|TPO_consensed_contig_39993,16,0,0,1173,1,0,0,606,5,0
TDU_consensed_contig_27774|TPO_consensed_contig_95206,1,0,5576,0,15,0,1323,0,0,0
TDU_consensed_contig_38641|TPO_consensed_contig_34754,143,15,5,299,61,2,1,234,18,5
TDU_consensed_contig_45905|TPO_consensed_contig_73216,2891,414,26,4,1642,12,34,6,842,58
TDU_consensed_contig_56705|TPO_consensed_contig_97572,24,12,0,0,1,0,0,0,0,0
TDU_consensed_contig_37593|TPO_consensed_contig_110612,0,0,1054,0,2,0,297,0,0,0
TDU_consensed_contig_37546|TPO_consensed_contig_12047,37,2,462,0,19,0,200,0,13,0
TDU_consensed_contig_32576|TPO_consensed_contig_107384,21,7,9,3,31,1,10,7,14,0
TDU_consensed_contig_8224|TPO_consensed_contig_70197,195,28,1,131,331,51,5,117,143,13
TDU_consensed_contig_42886|TPO_consensed_contig_91192,62,14,0,0,25,0,1,0,10,1
TDU_consensed_contig_103465|TPO_consensed_contig_8277,7,1,0,322,0,0,0,193,0,0
TDU_consensed_contig_74692|TPO_consensed_contig_96568,55,10,4,0,48,1,12,0,16,1
TDU_consensed_contig_38898|TPO_consensed_contig_9611,1060,117,5,1,515,2,10,2,248,20
TDU_consensed_contig_17696|TPO_consensed_contig_18471,0,0,25,0,0,0,5,0,0,0
TDU_consensed_contig_50488|TPO_consensed_contig_96595,16,1,0,2,9,0,0,0,5,0
TDU_consensed_contig_84105|TPO_consensed_contig_38986,0,0,61,10,0,0,10,180,0,0
TDU_consensed_contig_55964|TPO_consensed_contig_6549,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_8484|TPO_consensed_contig_9822,1813,298,4,3,290,6,9,0,163,8
TDU_consensed_contig_9702|TPO_consensed_contig_59140,827,104,21,719,1037,14,28,856,406,27
TDU_consensed_contig_81358|TPO_consensed_contig_83247,0,0,0,0,0,0,0,0,0,0
TDU_consensed_contig_36063|TPO_consensed_contig_104410,1094,167,5,1,652,4,13,504,199,24
TDU_consensed_contig_42989|TPO_consensed_contig_37013,396,94,40,0,86,1,4,0,33,3
